Time,Open,High,Low,Close,,,,,,,,
1766327280000000,87876.99,87939.87,87876.99,87939.87,,,,,,,,
1766327340000000,87939.86,87939.87,87908.55,87908.55,,,,,,,,
1766327400000000,87908.56,87959.55,87888.49,87959.54,,,,,,,,
1766327460000000,87959.55,88021.75,87959.54,88011.42,,,,,,,,
1766327520000000,88011.42,88049.05,87985.93,88026.14,,,,,,,,
1766327580000000,88026.14,88026.14,87982.43,88004.66,,,,,,,,
1766327640000000,88004.66,88004.67,87981.59,87985.34,,,,,,,,
1766327700000000,87985.34,88010.7,87985.34,88002.49,,,,,,,,
1766327760000000,88002.49,88009.62,87880.79,87880.8,,,,,,,,
1766327820000000,87880.79,87918.92,87836.12,87912.26,,,,,,,,
1766327880000000,87912.25,87950,87901.71,87949.99,,,,,,,,
1766327940000000,87949.99,88000,87949.99,87971.16,,,,,,,,
1766328000000000,87971.15,87995.6,87955.98,87994.49,,,,,,,,
1766328060000000,87994.48,87994.49,87994.48,87994.48,,,,,,,,
1766328120000000,87994.49,88008.62,87994.48,88008.62,,,,,,,,
1766328180000000,88008.61,88053.84,88001.27,88036.97,,,,,,,,
1766328240000000,88036.96,88050.58,88036.96,88050.57,,,,,,,,
1766328300000000,88050.57,88050.58,88005.15,88005.16,,,,,,,,
1766328360000000,88005.15,88005.15,87998,88004.81,,,,,,,,
1766328420000000,88004.82,88038.74,88000,88038.74,,,,,,,,
1766328480000000,88039.1,88052.9,88039.1,88052.89,,,,,,,,
1766328540000000,88052.9,88080,88041.88,88041.88,,,,,,,,
1766328600000000,88041.88,88043,87960.63,87965.44,,,,,,,,
1766328660000000,87965.44,88019.28,87965.44,88006.19,,,,,,,,
1766328720000000,88006.18,88006.19,88005.04,88005.04,,,,,,,,
1766328780000000,88005.05,88017.38,88005.04,88017.38,,,,,,,,
1766328840000000,88017.38,88080,88017.37,88078.61,,,,,,,,
1766328900000000,88078.62,88078.62,88042,88061.4,,,,,,,,
1766328960000000,88061.4,88061.4,88027.2,88035.97,,,,,,,,
1766329020000000,88035.97,88080,88035.97,88080,,,,,,,,
1766329080000000,88080,88081.69,88049.99,88050,,,,,,,,
1766329140000000,88049.99,88079.82,88049.99,88065.18,,,,,,,,
1766329200000000,88065.19,88075.92,88015.61,88031.22,,,,,,,,
1766329260000000,88031.22,88035.88,88014.26,88014.26,,,,,,,,
1766329320000000,88014.27,88029.06,88000,88000,,,,,,,,
1766329380000000,88000,88025.9,87950.04,87950.04,,,,,,,,
1766329440000000,87950.05,87975.66,87946.17,87946.17,,,,,,,,
1766329500000000,87946.17,87946.18,87915.66,87937.97,,,,,,,,
1766329560000000,87937.97,87980,87937.96,87979.99,,,,,,,,
1766329620000000,87979.99,87980,87941.61,87972.84,,,,,,,,
1766329680000000,87972.83,87983.82,87972.83,87983.82,,,,,,,,
1766329740000000,87983.81,87983.82,87965.33,87969.72,,,,,,,,
1766329800000000,87969.72,87995.29,87969.71,87995.28,,,,,,,,
1766329860000000,87995.28,87995.29,87995.28,87995.29,,,,,,,,
1766329920000000,87995.29,88031.72,87977.4,88019.38,,,,,,,,
1766329980000000,88019.38,88019.38,87967.07,87970.58,,,,,,,,
1766330040000000,87970.57,87975.33,87943.53,87943.53,,,,,,,,
1766330100000000,87943.53,87970.53,87935,87950.33,,,,,,,,
1766330160000000,87950.33,87957.91,87902.74,87902.74,,,,,,,,
1766330220000000,87902.74,87902.75,87850,87859.15,,,,,,,,
1766330280000000,87859.14,87859.14,87828.18,87858.78,,,,,,,,
1766330340000000,87858.79,87858.79,87821.57,87849.99,,,,,,,,
1766330400000000,87849.99,87849.99,87813,87832.13,,,,,,,,
1766330460000000,87832.13,87895.36,87832.12,87875.06,,,,,,,,
1766330520000000,87875.05,87910,87865.08,87910,,,,,,,,
1766330580000000,87909.99,87950,87863.08,87897.19,,,,,,,,
1766330640000000,87897.18,87897.19,87888.26,87895.5,,,,,,,,
1766330700000000,87895.49,87895.5,87874.2,87882.78,,,,,,,,
1766330760000000,87882.79,87900,87856.59,87856.59,,,,,,,,
1766330820000000,87856.06,87874.2,87847.83,87860.4,,,,,,,,
1766330880000000,87860.4,87900,87860.4,87900,,,,,,,,
1766330940000000,87900,87900,87899.99,87900,,,,,,,,
1766331000000000,87900,87999.58,87893.83,87994.33,,,,,,,,
1766331060000000,87994.34,88000,87952.3,87998.35,,,,,,,,
1766331120000000,87998.35,88001.79,87986.83,88001.78,,,,,,,,
1766331180000000,88001.78,88001.79,87986.73,87993.99,,,,,,,,
1766331240000000,87993.99,88001.8,87982.16,87982.16,,,,,,,,
1766331300000000,87982.16,87988.87,87975.6,87988.87,,,,,,,,
1766331360000000,87988.86,88000,87988.86,87999.99,,,,,,,,
1766331420000000,87999.99,88100,87991.25,88100,,,,,,,,
1766331480000000,88100,88104.71,88009.51,88022.2,,,,,,,,
1766331540000000,88022.2,88034.23,88007.95,88007.95,,,,,,,,
1766331600000000,88007.95,88007.96,87920.05,87920.05,,,,,,,,
1766331660000000,87920.06,87976.38,87893.54,87968.04,,,,,,,,
1766331720000000,87968.04,88024.68,87968.04,87993,,,,,,,,
1766331780000000,87993,87993,87961.47,87992,,,,,,,,
1766331840000000,87991.99,88000,87991.99,88000,,,,,,,,
1766331900000000,88000,88021.64,87993.83,88012.99,,,,,,,,
1766331960000000,88012.99,88012.99,87974.1,87982.96,,,,,,,,
1766332020000000,87982.96,88005.73,87982.95,88005.71,,,,,,,,
1766332080000000,88005.72,88067.33,88005.71,88067.32,,,,,,,,
1766332140000000,88067.32,88067.33,88008.44,88038.43,,,,,,,,
1766332200000000,88038.44,88117.39,88038.43,88098.01,,,,,,,,
1766332260000000,88098.01,88113.86,88086.64,88104.57,,,,,,,,
1766332320000000,88104.57,88111.14,88079.43,88110.92,,,,,,,,
1766332380000000,88110.93,88146.88,88110.92,88146.88,,,,,,,,
1766332440000000,88146.87,88272.34,88134.3,88212.36,,,,,,,,
1766332500000000,88212.36,88220.99,88044.04,88057.61,,,,,,,,
1766332560000000,88058.01,88099.04,88030.29,88073.99,,,,,,,,
1766332620000000,88073.99,88090.05,88063.74,88079.03,,,,,,,,
1766332680000000,88079.04,88079.04,88067.95,88067.96,,,,,,,,
1766332740000000,88067.96,88067.96,88067.95,88067.95,,,,,,,,
1766332800000000,88067.96,88067.96,88002.81,88006.01,,,,,,,,
1766332860000000,88006,88030.21,88000,88011.41,,,,,,,,
1766332920000000,88011.41,88047.79,88008.44,88038.98,,,,,,,,
1766332980000000,88038.98,88056.25,88030.7,88056.24,,,,,,,,
